Store ,StreetNum,Crime,,Store Address,,,
Walmart,2100,PETTY THEFT(All Other Larceny) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,COMMERCIAL BURGLARY,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,MURDER (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,SIMPLE BATTERY (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,GRAND THEFT (Shoplifting) (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(All Other Larceny) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,DISORD CONDUCT:ALC (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,COMMERCIAL ROBBERY - NO WEAPON,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,BURGLARY (COMMERCIAL) (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,SIMPLE BATTERY (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,FRAUD,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,RAPE,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,FRAUD,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(Shoplift) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,GRAND THEFT (Shoplifting) (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,USE/UNDER INFL OF CONTROLLED SUBS (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,GRAND THEFT (Shoplifting) (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(Shoplift) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,SHOPLIFTING (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(All Other Larceny) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(Shoplift) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,SHOPLIFTING (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(Shoplift) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,COMMERCIAL BURGLARY,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,GRAND THEFT (Shoplifting) (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,FRAUD,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,COMMERCIAL ROBBERY - WEAPON USED,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(Shoplift) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,GRAND THEFT (Shoplifting) (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,VANDALISM [$400 OR LESS] (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,VANDALISM [$400 OR LESS] (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,POSSESS CONTROLLED SUBSTANCE (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,POSSESS CONTROLLED SUBSTANCE (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(Shoplift) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,PETTY THEFT(Shoplift) (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,VANDALISM [$400 OR LESS] (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,SHOPLIFTING (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,SHOPLIFTING (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,GRAND THEFT (Shoplifting) (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,GRAND THEFT (Shoplifting) (F),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,FRAUD,,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,2100,VANDALISM [$400 OR LESS] (M),,"2100 Vista Way, Oceanside, CA 92054",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM [$400 OR LESS] (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,COMMERCIAL ROBBERY - NO WEAPON,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,RESIDENTIAL BURGLARY,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,THREATEN CRIME WITH INTENT TO TERRORIZE (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM ($400 OR MORE) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT (Shoplifting) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SIMPLE BATTERY (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TREATMENT-MANDATED FELONY HARD DRUGS W/2 PRIORS (F,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS NARCOTIC CONTROLLED SUBS (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,COMMERCIAL BURGLARY,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM [$400 OR LESS] (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,DUI DRUG (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SIMPLE BATTERY (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,COMMERCIAL BURGLARY,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TREATMENT-MANDATED FELONY HARD DRUGS W/2 PRIORS (F,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM ($400 OR MORE) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,ANNOYING PHONE CALL OBSCENE/THREATENING - INTIMIDATION (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SHOPLIFTING (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,RAPE,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT (Shoplifting) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SIMPLE BATTERY (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM ($400 OR MORE) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,COMMERCIAL BURGLARY,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TREATMENT-MANDATED FELONY HARD DRUGS W/2 PRIORS (F,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM ($400 OR MORE) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS NARCOTIC CONTROLLED SUBS (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS NARCOTIC CONTROLLED SUBS (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SIMPLE BATTERY (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM ($400 OR MORE) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS NARCOTIC CONTROLLED SUBS (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM ($400 OR MORE) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,RESIDENTIAL BURGLARY,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SIMPLE BATTERY (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,DUI ALCOHOL,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM [$400 OR LESS] (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,STREET ROBBERY - WEAPON USED,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM [$400 OR LESS] (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,BURGLARY (VEHICLE) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TRANS/ETC CONTROLLED SUBS (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,UNLAWFUL POSSESS/USE TEAR GAS OR TEAR GAS WEAPON:EX FEL/ETC (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TRANS/SELL NARCOTIC/CONTROLLED SUBS (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TRANS/SELL NARCOTIC/CONTROLLED SUBS (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TRANS/SELL NARCOTIC/CONTROLLED SUBS (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TRANS/SELL NARCOTIC/CONTROLLED SUBS (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,OTHER SEX CRIME,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,COMMERCIAL BURGLARY,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM ($400 OR MORE) (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,DUI DRUG (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,RESIDENTIAL BURGLARY,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SIMPLE BATTERY (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,COMMERCIAL BURGLARY,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,STALKING (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VEHICLE BREAK-IN/THEFT,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,USE/UNDER INFL OF CONTROLLED SUBS (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,USE/UNDER INFL OF CONTROLLED SUBS (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SIMPLE BATTERY (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,VANDALISM [$400 OR LESS] (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS FOR SALE (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS FOR SALE (F),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS NARCOTIC CONTROLLED SUBS (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(All Other Larceny) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,FRAUD,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,SHOPLIFTING (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSSESS CONTROLLED SUBSTANCE (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS NARCOTIC CONTROLLED SUBS (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,PETTY THEFT(Shoplift) (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,OTHER SEX CRIME,,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,3405,DUI ALCOHOL (M),,"3405 Marron Rd, Oceanside, CA 92056",,,
Walmart,732,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,GRAND THEFT (SHOPLIFTING),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,GRAND THEFT (SHOPLIFTING),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS CONTROLLED SUBS PARAPHERNALIA,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,SIMPLE BATTERY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,VANDALISM ($400 OR MORE),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,BATTERY ON PERSON,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,COMMERCIAL BURGLARY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,TREATMENT MANDATED FELONY ACT/MISD POSS W/ 2 PRIORS,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,PETTY THEFT(SHOPLIFT),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,BATTERY ON PERSON,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,COMMERCIAL BURGLARY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,DISORD CONDUCT:ALC,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,GRAND THEFT:MONEY/LABOR/PROPERTY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,VANDALISM ($400 OR MORE) (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,TREATMENT MANDATED FELONY ACT/MISD POSS W/ 2 PRIORS,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,GRAND THEFT (SHOPLIFTING),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS CONTROLLED SUBS PARAPHERNALIA,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSSESS CONTROLLED SUBSTANCE,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,PETTY THEFT(All Other Larceny) (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSSESS CONTROLLED SUBSTANCE,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS CONTROLLED SUBS PARAPHERNALIA,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS CONTROLLED SUBS PARAPHERNALIA,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSSESS CONTROLLED SUBSTANCE,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,USE/UNDER INFL OF CONTROLLED SUBS (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,DUI ALCOHOL (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,VEHICLE BREAK-IN/THEFT,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,OTHER SEX CRIME,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,TREATMENT MANDATED FELONY ACT/MISD POSS W/ 2 PRIORS,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSSESS CONTROLLED SUBSTANCE,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,COMMERCIAL BURGLARY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,COMMERCIAL BURGLARY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,GRAND THEFT:MONEY/LABOR/PROPERTY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,GRAND THEFT (Shoplifting) (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,SHOPLIFTING,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,VEHICLE BREAK-IN/THEFT,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,BURGLARY (COMMERCIAL) (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,COMMERCIAL BURGLARY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS NARCOTIC CONTROLLED SUBS (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSS NARCOTIC CONTROLLED SUBS (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,VEHICLE BREAK-IN/THEFT,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,VEHICLE BREAK-IN/THEFT,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,FRAUD,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,COMMERCIAL ROBBERY - WEAPON USED,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSSESS CONTROLLED SUBSTANCE (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,POSSESS CONTROLLED SUBSTANCE (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,VANDALISM [$400 OR LESS] (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,SHOPLIFTING (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,COMMERCIAL BURGLARY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,DUI ALCOHOL (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,DUI ALCOHOL (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,RESIDENTIAL BURGLARY,,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,SHOPLIFTING (M),,"732 Center Dr, San Marcos, CA 92069",,,
Walmart,732,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"732 Center Dr, San Marcos, CA 92069",,,
